-0.097,-0.040,-0.533,-0.646,1.205,1.205,-19.811,10.190,10.190,291.061,305.913,240.724,0.358,0.000,0.443,0.219,1,
-0.075,-0.079,-0.552,-0.578,0.792,0.792,-24.961,5.089,5.089,335.309,316.786,241.256,0.204,1.058,0.805,0.219,1,
0.067,0.081,-0.678,-0.001,-0.419,-0.419,-26.275,2.139,2.139,82.330,341.271,257.092,0.118,1.203,0.828,0.219,1,
0.914,-0.068,-0.459,0.174,0.425,0.425,-7.699,2.296,2.296,60.648,334.844,231.023,0.024,0.019,0.318,0.219,1,
-0.087,0.033,-0.706,-1.388,0.677,0.677,-19.024,7.323,7.323,259.027,332.856,229.954,0.117,1.020,0.755,0.219,1,
-0.077,-0.040,-0.318,-0.076,0.716,0.716,-26.768,-14.593,-14.593,21.482,344.213,231.048,0.123,1.475,0.939,0.219,1,
0.091,-0.047,-0.447,0.353,0.192,0.192,-29.081,-6.411,-6.411,155.300,1.752,232.433,0.156,0.979,0.754,0.219,1,
0.029,0.081,-0.478,-0.717,0.471,0.471,-28.776,-11.467,-11.467,23.672,14.401,243.263,0.119,0.987,0.742,0.219,1,
0.174,-0.033,-0.579,-1.568,0.925,0.925,-25.862,-8.913,-8.913,23.107,16.169,241.583,0.256,1.028,0.814,0.434,0,
-0.259,-0.547,-0.799,-0.364,0.020,0.020,-19.860,-3.073,-3.073,202.535,128.087,327.505,0.065,1.232,0.819,0.434,0,
0.088,-0.100,-0.426,-0.514,-0.585,-0.585,6.902,-22.774,-22.774,74.509,119.137,320.726,0.065,1.414,0.892,0.434,0,
-0.078,-0.162,-0.507,-0.716,-1.132,-1.132,15.830,-23.709,-23.709,78.525,101.205,296.741,0.195,1.236,0.873,0.434,0,
0.062,-0.120,-0.312,-1.231,-0.897,-0.897,16.755,-27.921,-27.921,92.143,121.377,306.638,0.086,1.447,0.913,0.434,0,
0.029,-0.167,-0.276,-0.032,0.324,0.324,10.432,-31.060,-31.060,83.585,107.334,291.499,0.041,1.233,0.810,0.434,0,
0.165,-0.204,-0.266,-1.239,-1.709,-1.709,9.642,-29.136,-29.136,70.931,113.543,294.644,0.182,1.511,0.977,0.434,0,
-0.219,0.054,-0.548,-1.052,-2.555,-2.555,4.043,-29.847,-29.847,89.856,107.105,290.809,0.111,1.245,0.842,0.434,0,
-0.087,-0.197,-0.561,-1.727,-1.035,-1.035,7.888,-29.457,-29.457,76.228,94.311,272.086,0.058,1.355,0.865,0.434,0,
0.005,-0.133,-0.495,-1.521,-1.406,-1.406,13.067,-28.106,-28.106,71.492,108.401,274.735,0.059,1.339,0.859,0.725,1,
-0.063,-0.109,-0.504,-2.086,-2.208,-2.208,11.204,-25.797,-25.797,72.832,129.680,291.787,0.110,1.376,0.894,0.725,1,
-0.282,-0.057,-0.488,-2.644,-3.462,-3.462,8.191,-25.901,-25.901,74.253,124.697,298.776,0.054,1.205,0.804,0.725,1,
0.044,-0.264,-0.348,-1.148,-1.445,-1.445,10.540,-27.284,-27.284,68.387,102.462,274.045,0.076,0.869,0.678,0.725,1
0.002,-0.017,-0.403,0.108,-0.242,0.446,-20.001,-3.509,-42.994,76.424,327.120,304.131,0.300,0.000,0.420,0.759,1,
-0.030,0.093,-0.457,-1.249,1.092,-0.243,-20.365,-8.926,-42.720,236.479,159.522,304.041,0.285,1.053,0.835,0.759,1,
-0.016,-0.002,-0.330,0.442,0.095,0.123,-22.376,-8.335,-41.656,126.560,12.716,308.981,0.232,1.391,0.949,0.759,1,
-0.010,0.074,-0.447,-0.734,1.263,-0.421,-23.144,-10.944,-39.498,45.354,18.239,309.897,0.246,0.979,0.790,0.759,1,
-0.029,0.100,-0.313,0.633,-0.249,0.224,-22.642,-9.300,-40.829,144.935,25.500,306.712,0.210,1.330,0.916,0.759,1,
0.033,0.153,-0.473,-1.397,0.404,-0.666,-23.253,-9.933,-40.298,41.135,33.470,322.740,0.219,0.961,0.772,0.759,1,
0.086,0.037,-0.401,0.594,-0.262,0.193,-22.095,-9.726,-40.780,45.964,27.312,319.726,0.215,1.406,0.948,0.472,0,
0.019,0.055,-0.290,-0.655,0.584,-0.508,-25.346,-7.475,-39.079,173.273,33.662,338.435,0.128,1.050,0.772,0.472,0,
0.040,0.215,-0.477,-0.546,0.060,-0.035,-25.974,-13.050,-38.792,50.110,30.794,343.231,0.217,1.183,0.860,0.482,0,
-0.083,0.110,-0.419,1.271,-0.178,-0.082,-29.992,-13.546,-36.321,167.869,37.424,344.921,0.139,1.414,0.921,0.482,0,
0.002,0.045,-0.328,-0.245,0.555,-0.321,-28.086,-16.410,-35.744,149.325,34.850,348.917,0.124,1.028,0.761,0.482,0,
-0.089,0.211,-0.536,1.605,-0.052,0.428,-29.001,-16.406,-34.627,64.226,41.078,311.237,0.221,1.245,0.886,0.482,0,
-0.133,0.022,-0.206,-1.684,1.160,-0.538,-26.287,-18.379,-36.308,35.472,50.558,282.578,0.109,0.958,0.727,0.482,0,
0.017,0.074,-0.320,-0.429,0.527,-0.148,-26.410,-16.582,-36.609,91.891,47.055,1.899,0.183,1.527,0.984,0.482,0,
0.027,0.254,-0.546,2.030,-0.414,0.397,-28.419,-14.723,-35.042,64.079,37.684,267.464,0.182,1.269,0.880,0.482,0,
0.002,0.168,-0.400,1.519,-0.224,0.643,-29.243,-15.217,-36.209,117.913,27.637,337.749,0.176,1.370,0.918,0.482,0,
-0.007,-0.033,-0.356,-2.652,0.617,-0.458,-21.916,-12.136,-41.689,116.431,31.208,349.207,0.148,1.029,0.771,0.482,0,
-0.025,0.251,-0.714,-2.404,0.295,-0.178,-21.711,-16.985,-39.211,56.026,35.119,348.911,0.260,1.235,0.898,0.773,1,
0.079,0.167,-0.718,-1.944,0.808,-0.225,-23.490,-19.753,-36.605,52.117,29.899,336.695,0.143,1.370,0.905,0.773,1,
-0.050,0.227,-0.490,-0.086,-0.225,-0.186,-27.916,-15.370,-36.496,145.528,36.529,334.624,0.075,1.333,0.863,0.773,1,
0.046,0.217,-0.449,-2.846,1.611,-1.766,-27.242,-12.286,-39.373,331.283,37.426,331.766,0.110,0.775,0.654,0.773,1,
-0.079,0.107,-0.572,1.336,-0.307,0.289,-28.218,-11.741,-37.727,49.114,64.622,33.508,0.116,0.967,0.733,0.773,1
-0.094,1.081,-0.272,1.214,-1.544,10.486,-14.945,11.898,-5.590,107.554,196.445,135.078,0.186,0.000,0.375,0.417,0,
-1.167,1.236,0.386,6.350,3.849,8.249,-4.010,13.287,-11.501,252.144,242.611,273.428,0.072,1.353,0.870,0.417,0,
-1.333,1.196,0.575,3.656,3.313,7.344,-4.332,12.085,-10.198,236.132,207.156,225.162,0.268,1.000,0.807,0.417,0,
-1.303,1.024,1.459,4.594,3.765,7.581,-7.159,20.170,-11.889,245.879,206.842,261.880,0.630,1.026,0.962,0.417,0,
-1.139,1.406,0.133,7.662,5.030,5.204,0.021,1.735,-10.564,172.875,190.081,136.546,0.492,0.647,0.756,0.417,0,
-0.220,0.680,0.189,6.089,9.064,4.837,-2.250,9.516,-12.474,190.765,207.722,162.220,0.125,1.292,0.867,0.417,0,
0.122,0.051,0.481,1.454,9.164,2.870,-3.385,4.976,-16.891,256.095,229.121,160.622,0.169,1.427,0.938,0.417,0,
0.094,0.898,-0.645,-0.372,-0.861,10.267,-6.602,0.646,-13.597,172.121,111.352,136.425,0.260,0.784,0.718,0.417,0,
-0.484,0.050,0.120,4.197,6.975,5.811,-2.129,0.621,-17.363,221.416,137.996,248.528,0.144,0.816,0.684,0.417,0,
-0.968,1.308,0.361,4.826,3.541,6.887,-4.654,1.208,-9.145,190.645,101.243,288.210,0.083,0.981,0.726,0.395,1,
-1.654,1.414,0.110,3.222,1.869,10.117,-6.925,5.599,-6.248,230.409,164.448,163.314,0.164,1.031,0.778,0.395,1,
-0.953,1.790,0.745,-3.270,2.065,3.186,-4.922,7.374,-7.956,216.978,205.643,88.457,0.785,0.985,1.008,0.395,1,
-0.075,0.385,1.159,0.158,-1.065,-3.783,-20.757,15.581,34.579,265.620,173.290,295.549,0.165,1.277,0.877,0.395,1,
-0.319,0.452,0.462,0.714,4.335,10.381,-20.544,3.417,-20.829,148.043,210.997,135.666,0.736,0.582,0.827,0.395,1,
-0.512,0.664,0.112,-1.203,-2.868,0.872,-10.760,6.529,13.236,333.862,215.142,153.187,0.203,0.795,0.699,0.395,1,
-0.174,1.582,0.955,-0.758,7.002,-6.005,-17.000,-15.233,-44.582,158.423,241.357,157.144,0.154,0.936,0.736,0.395,1
-0.044,0.035,-0.453,0.314,0.249,0.057,-22.850,-12.392,-50.102,40.503,282.690,131.075,0.171,0.000,0.368,0.406,0,
0.010,0.038,-0.514,-1.184,0.763,-0.202,-19.360,-13.643,-50.755,83.608,292.527,132.146,0.148,1.366,0.906,0.406,0,
0.026,0.164,-0.563,-1.119,0.712,-0.421,-20.398,-12.460,-50.899,135.880,312.482,138.339,0.161,1.253,0.866,0.406,0,
0.013,0.108,-0.458,-1.553,0.789,-0.314,-23.155,-13.106,-48.398,220.500,327.663,138.888,0.256,1.453,0.984,0.406,0,
0.002,0.074,-0.536,-1.161,0.797,-0.626,-23.012,-16.099,-47.685,205.998,222.854,144.157,0.175,0.747,0.669,0.406,0,
0.005,0.098,-0.900,0.339,0.747,-0.632,-22.977,-16.501,-50.068,123.339,31.435,160.700,0.053,1.078,0.752,0.406,0,
0.088,-0.016,-0.619,-1.485,0.039,0.213,-7.659,-22.238,-53.613,61.113,46.337,162.235,0.004,0.309,0.425,0.719,1,
0.135,0.033,-0.740,-0.398,-0.603,-0.132,-12.303,-12.130,-56.129,55.992,40.277,157.237,0.423,0.977,0.860,0.719,1,
-0.078,-0.085,-0.617,0.390,0.593,0.093,-16.857,-13.472,-52.722,127.865,32.187,139.366,0.090,0.785,0.650,0.729,1,
0.053,0.145,-0.364,0.334,-0.289,0.254,-16.513,-15.310,-52.346,150.612,18.197,116.127,0.084,1.381,0.886,0.729,1,
-0.028,-0.036,-0.440,0.934,-0.350,-0.139,-21.968,-9.588,-50.785,139.363,30.303,122.588,0.231,1.364,0.938,0.729,1,
-0.006,-0.050,-0.612,-1.217,0.549,0.033,-16.059,-14.306,-52.251,30.186,35.300,125.589,0.178,1.019,0.779,0.729,1,
-0.045,-0.204,-0.521,-0.247,0.392,-0.031,-17.362,-16.213,-50.734,86.135,36.903,122.137,0.119,1.319,0.875,0.729,1,
-0.109,-0.206,-0.430,-0.314,0.586,-0.258,-14.861,-16.163,-51.302,128.828,30.979,115.574,0.138,1.279,0.867,0.729,1,
-0.161,-0.107,-0.287,-0.496,0.496,-0.254,-15.728,-13.022,-51.800,248.491,30.545,115.806,0.186,1.429,0.946,0.729,1,
-0.189,-0.174,-0.421,-0.846,0.074,-0.291,-17.136,-12.387,-51.789,190.502,32.111,114.657,0.256,1.295,0.921,0.729,1,
-0.203,-0.019,-0.411,-1.533,0.865,-0.416,-16.744,-14.021,-51.619,307.702,30.705,106.968,0.264,1.330,0.938,0.729,1,
-0.137,-0.142,-0.602,-2.371,0.639,-0.565,-16.461,-14.036,-50.971,47.180,36.177,108.152,0.286,1.333,0.948,0.420,0
-0.301,-0.143,-0.483,1.769,-0.940,0.552,-18.358,-16.112,-49.756,56.502,16.400,88.137,0.662,0.000,0.565,0.399,1,
-0.119,-0.015,-0.517,-2.467,1.229,-0.201,-15.426,-13.914,-51.098,181.549,31.837,85.022,0.171,1.088,0.804,0.399,1,
-0.146,-0.186,-0.567,-1.754,0.703,-0.322,-19.801,-13.362,-49.735,132.862,34.555,80.407,0.237,1.307,0.918,0.399,1,
-0.040,-0.068,-0.379,-2.407,1.266,-0.540,-17.333,-14.272,-51.345,69.590,30.164,73.828,0.313,1.314,0.951,0.399,1,
-0.089,-0.110,-0.383,-1.337,1.252,-0.475,-21.655,-12.483,-49.131,41.292,22.542,61.339,0.432,1.414,1.039,0.399,1,
-0.184,-0.225,-0.313,-1.944,1.132,-0.526,-23.428,-14.916,-48.321,31.512,23.818,59.282,0.320,1.295,0.946,0.399,1,
-0.296,-0.289,-0.180,-2.003,0.737,-0.452,-19.683,-17.355,-47.447,39.405,20.538,38.244,0.251,0.669,0.668,0.399,1,
-0.303,-0.299,-0.270,-1.978,0.856,-0.295,-21.684,-15.810,-48.608,143.018,23.802,31.623,0.255,1.325,0.932,0.399,1,
-0.236,-0.172,-0.331,-1.896,1.015,-0.277,-19.197,-18.575,-49.967,80.583,20.397,20.795,0.244,1.323,0.927,0.766,1,
-0.033,0.216,-0.542,-2.898,1.518,-0.522,-22.297,-14.148,-48.350,55.417,29.181,14.245,0.284,1.325,0.944,0.766,1,
-0.199,-0.118,-0.369,-2.443,0.716,-0.436,-23.928,-15.165,-46.351,50.421,24.573,4.387,0.180,1.350,0.912,0.766,1,
-0.191,-0.066,-0.460,-1.844,1.001,-0.845,-24.343,-13.971,-46.970,189.421,24.809,324.757,0.176,1.325,0.900,0.766,1,
-0.054,-0.054,-0.450,-2.492,0.931,-0.780,-22.887,-15.438,-47.765,96.205,34.316,280.163,0.290,1.318,0.943,0.766,1,
-0.162,-0.045,-0.261,-2.011,1.023,-0.303,-24.888,-17.507,-45.253,62.882,24.752,341.031,0.211,1.404,0.946,0.766,1,
0.125,-0.122,-0.456,0.074,0.664,-0.384,-13.106,-22.881,-45.394,45.812,117.112,60.359,0.206,0.768,0.690,0.766,-1,
0.742,-1.502,-0.124,-1.212,1.110,-0.064,17.696,-26.551,-47.915,43.635,96.116,163.227,0.075,1.366,0.877,0.766,-1,
0.007,-0.074,-0.506,-0.212,-1.804,-0.882,9.667,-25.935,-48.174,90.702,151.788,92.706,0.166,1.350,0.906,0.766,-1,
-0.006,-0.002,-0.518,-0.650,-3.318,-0.605,16.894,-20.184,-45.374,118.019,146.450,96.367,0.177,1.305,0.893,0.457,0,
0.068,-0.054,-0.532,-0.789,-2.730,-0.454,17.473,-22.239,-40.947,107.083,147.668,102.517,0.099,1.351,0.880,0.457,0,
-0.045,-0.022,-0.581,-0.966,-2.374,-0.657,20.251,-19.529,-35.060,125.485,138.474,98.526,0.171,1.342,0.905,0.457,0,
0.184,-0.217,-0.418,0.459,0.378,0.062,22.518,-17.246,-35.287,104.830,133.722,94.725,0.138,0.802,0.676,0.457,0,
0.113,-0.249,-0.480,-0.669,-1.801,-0.290,25.314,-9.308,-38.025,84.217,131.577,85.473,0.147,1.312,0.884,0.457,0,
0.192,-0.181,-0.406,-0.060,1.143,0.246,25.426,-11.605,-35.426,110.244,139.637,84.731,0.267,0.791,0.723,0.457,0,
-0.015,-0.380,-0.357,-0.562,0.271,4.492,23.673,-10.879,-36.970,58.696,94.281,40.357,0.161,1.362,0.910,0.457,0
-0.118,-0.155,-0.201,-0.803,0.715,-0.001,-18.575,-12.647,-38.299,21.342,43.188,337.865,1.142,0.000,0.757,0.643,1,
-0.105,-0.187,-0.212,-0.697,0.565,-0.227,-20.634,-9.699,-37.897,14.771,30.654,336.229,0.414,1.264,0.971,0.643,1,
-0.163,-0.279,-0.135,0.155,0.423,-0.030,-15.163,-9.575,-40.097,81.297,21.395,327.869,0.441,1.387,1.031,0.643,1,
-0.144,-0.187,-0.194,-0.031,0.230,-0.178,-15.093,-8.027,-40.758,79.012,13.450,316.073,0.335,0.670,0.702,0.643,1,
-0.139,-0.196,-0.177,0.713,-0.034,0.025,-17.889,-7.200,-39.214,119.124,13.489,309.457,0.283,1.307,0.936,0.356,1,
-0.127,-0.091,-0.295,1.454,-0.654,0.073,-18.497,-6.826,-38.157,133.387,9.969,307.577,0.430,1.381,1.025,0.356,1,
-0.099,-0.134,-0.442,-1.319,0.916,-0.166,-17.890,-7.804,-39.581,13.372,12.066,302.509,0.396,0.979,0.850,0.356,1,
-0.102,-0.158,-0.330,-1.281,0.763,0.120,-22.802,-8.494,-37.418,79.753,12.742,303.903,0.286,1.263,0.919,0.356,1,
-0.026,-0.122,-0.329,-0.769,1.002,-0.333,-25.431,-7.880,-35.616,16.536,70.075,295.024,0.431,1.477,1.063,0.204,1,
0.109,0.056,-0.683,-1.603,0.743,-0.157,-23.805,-2.010,-38.008,52.554,262.612,291.316,0.338,1.244,0.933,0.204,1,
-0.125,-0.049,-0.318,-0.012,0.366,0.001,-26.377,-5.757,-35.434,307.869,333.957,283.991,0.295,0.814,0.743,0.204,1,
0.158,-0.441,-0.814,0.775,0.584,0.827,-22.952,-3.893,-37.712,12.008,134.089,274.795,0.119,1.011,0.752,0.733,1,
-0.265,-0.033,-0.901,0.159,0.718,0.697,-10.592,7.178,-41.909,271.785,302.274,221.982,0.029,1.263,0.817,0.733,1,
0.297,-0.290,-0.872,-0.294,-0.488,0.199,-7.285,6.988,-44.573,16.874,284.814,192.501,0.007,0.137,0.357,0.733,-1,
-0.134,-0.118,-0.483,0.161,-0.191,-0.141,-17.696,-12.018,-40.145,216.765,282.479,173.198,0.127,0.810,0.675,0.733,1,
-0.088,-0.123,-0.645,-1.758,1.017,0.008,-11.949,-14.297,-41.944,25.390,292.890,170.883,0.170,0.993,0.765,0.446,0,
-0.207,-0.167,-0.460,-0.039,0.102,-0.170,-16.177,-13.678,-41.011,177.361,315.193,170.090,0.101,1.333,0.874,0.446,0,
-0.161,-0.138,-0.487,0.583,0.354,-0.232,-15.206,-15.950,-39.446,9.938,340.478,177.599,0.159,1.318,0.890,0.495,0,
-0.200,-0.046,-0.547,-0.725,0.669,0.097,-17.832,-15.238,-39.343,177.454,345.114,165.919,0.216,1.040,0.802,0.495,0,
-0.050,-0.147,-0.450,-0.002,0.176,-0.390,-14.478,-15.395,-39.777,32.983,42.013,176.134,0.155,1.299,0.882,0.495,0,
-0.168,-0.221,-0.430,0.729,-0.066,0.121,-15.005,-15.448,-39.305,79.093,30.547,176.901,0.127,1.330,0.883,0.495,0
-0.062,0.089,-0.503,0.325,0.172,0.428,-19.423,-0.536,-36.788,196.327,305.815,254.602,0.256,0.000,0.402,0.593,0,
0.019,0.238,-0.558,2.027,-1.076,-0.225,-36.122,-4.156,-25.676,204.299,323.746,260.241,0.049,1.792,1.037,0.593,0,
-0.182,-0.201,-0.475,-1.016,1.603,-0.082,-33.228,-8.396,-27.347,19.685,320.360,254.901,0.053,1.536,0.936,0.593,0,
0.000,0.006,-0.449,-1.891,2.321,-0.290,-24.063,-10.473,-33.391,37.419,326.090,261.358,0.045,1.272,0.827,0.593,0,
